============================================================
  PS 26055 Statistical Harness — FULL RUN
  Seeds=30  T=5000  K=3  bands=8
  TSRD: statistics source only — not the environment
  Periodic params: 2 characterised instances (thin basis, noted)
============================================================

[Test 1] Core Scheduler vs Baselines

  Scenario: background | seeds=30 T=5000 dt=1000μs
    seed= 7  wiql=0.080  rr=0.321
    seed= 8  wiql=0.101  rr=0.316
    seed= 9  wiql=0.050  rr=0.248
    seed=10  wiql=0.020  rr=0.357
    seed=11  wiql=0.839  rr=0.357
    seed=12  wiql=0.471  rr=0.315
    seed=13  wiql=0.145  rr=0.175
    seed=14  wiql=0.394  rr=0.359
    seed=15  wiql=0.089  rr=0.358
    seed=16  wiql=0.052  rr=0.376
    seed=17  wiql=0.180  rr=0.348
    seed=18  wiql=0.177  rr=0.347
    seed=19  wiql=0.026  rr=0.253
    seed=20  wiql=0.304  rr=0.344
    seed=21  wiql=0.439  rr=0.373
    seed=22  wiql=0.497  rr=0.354
    seed=23  wiql=0.133  rr=0.364
    seed=24  wiql=0.662  rr=0.377
    seed=25  wiql=0.672  rr=0.268
    seed=26  wiql=0.145  rr=0.364
    seed=27  wiql=0.112  rr=0.266
    seed=28  wiql=0.009  rr=0.215
    seed=29  wiql=0.560  rr=0.215

  Jitter ratio: 0.10 | seeds=30 dt=100μs
    seed= 0  wiql=0.012  rr=0.355
    seed= 1  wiql=0.028  rr=0.186
    seed= 2  wiql=0.500  rr=0.263
    seed= 3  wiql=0.763  rr=0.304
    seed= 4  wiql=0.144  rr=0.359
    seed= 5  wiql=0.128  rr=0.085
    seed= 6  wiql=0.020  rr=0.377
    seed= 7  wiql=0.080  rr=0.319
    seed= 8  wiql=0.101  rr=0.302
    seed= 9  wiql=0.039  rr=0.241
    seed=10  wiql=0.020  rr=0.345
    seed=11  wiql=0.843  rr=0.359
    seed=12  wiql=0.472  rr=0.328
    seed=13  wiql=0.141  rr=0.189
    seed=14  wiql=0.401  rr=0.345
    seed=15  wiql=0.086  rr=0.354
    seed=16  wiql=0.051  rr=0.343
    seed=17  wiql=0.184  rr=0.363
    seed=18  wiql=0.172  rr=0.351
    seed=19  wiql=0.029  rr=0.253
    seed=20  wiql=0.310  rr=0.353
    seed=21  wiql=0.440  rr=0.369
    seed=22  wiql=0.498  rr=0.359
    seed=23  wiql=0.133  rr=0.379
    seed=24  wiql=0.675  rr=0.368
    seed=25  wiql=0.709  rr=0.239
    seed=26  wiql=0.132  rr=0.381
    seed=27  wiql=0.115  rr=0.275
    seed=28  wiql=0.008  rr=0.220
    seed=29  wiql=0.563  rr=0.257

  Jitter ratio: 0.15 | seeds=30 dt=100μs
    seed= 0  wiql=0.011  rr=0.359
    seed= 1  wiql=0.026  rr=0.169
    seed= 2  wiql=0.504  rr=0.269
    seed= 3  wiql=0.768  rr=0.315
    seed= 4  wiql=0.146  rr=0.362
    seed= 5  wiql=0.128  rr=0.084
    seed= 6  wiql=0.042  rr=0.355
    seed= 7  wiql=0.078  rr=0.316
    seed= 8  wiql=0.102  rr=0.311
    seed= 9  wiql=0.073  rr=0.254
    seed=10  wiql=0.015  rr=0.362
    seed=11  wiql=0.846  rr=0.346
    seed=12  wiql=0.471  rr=0.326
    seed=13  wiql=0.139  rr=0.196
    seed=14  wiql=0.387  rr=0.364
    seed=15  wiql=0.089  rr=0.357
    seed=16  wiql=0.045  rr=0.362
    seed=17  wiql=0.180  rr=0.342
    seed=18  wiql=0.179  rr=0.341
    seed=19  wiql=0.025  rr=0.254
    seed=20  wiql=0.292  rr=0.365
    seed=21  wiql=0.436  rr=0.371
    seed=22  wiql=0.499  rr=0.365
    seed=23  wiql=0.135  rr=0.373
    seed=24  wiql=0.670  rr=0.365
    seed=25  wiql=0.682  rr=0.226
    seed=26  wiql=0.135  rr=0.363
    seed=27  wiql=0.102  rr=0.279
    seed=28  wiql=0.004  rr=0.203
    seed=29  wiql=0.543  rr=0.241

  Jitter ratio: 0.20 | seeds=30 dt=100μs
    seed= 0  wiql=0.023  rr=0.361
    seed= 1  wiql=0.044  rr=0.172
    seed= 2  wiql=0.509  rr=0.259
    seed= 3  wiql=0.762  rr=0.301
    seed= 4  wiql=0.144  rr=0.379
    seed= 5  wiql=0.125  rr=0.092
    seed= 6  wiql=0.046  rr=0.372
    seed= 7  wiql=0.100  rr=0.322
    seed= 8  wiql=0.102  rr=0.302
    seed= 9  wiql=0.070  rr=0.238
    seed=10  wiql=0.017  rr=0.351
    seed=11  wiql=0.829  rr=0.352
    seed=12  wiql=0.472  rr=0.315
    seed=13  wiql=0.143  rr=0.194
    seed=14  wiql=0.401  rr=0.350
    seed=15  wiql=0.087  rr=0.366
    seed=16  wiql=0.032  rr=0.341
    seed=17  wiql=0.180  rr=0.350
    seed=18  wiql=0.174  rr=0.356
    seed=19  wiql=0.029  rr=0.250
    seed=20  wiql=0.303  rr=0.336
    seed=21  wiql=0.432  rr=0.367
    seed=22  wiql=0.491  rr=0.355
    seed=23  wiql=0.134  rr=0.365
    seed=24  wiql=0.672  rr=0.372
    seed=25  wiql=0.688  rr=0.249
    seed=26  wiql=0.123  rr=0.359
    seed=27  wiql=0.128  rr=0.297
    seed=28  wiql=0.006  rr=0.213
    seed=29  wiql=0.585  rr=0.271

  → results/test2_raw.csv
  → results/test2_summary.md
  → results/test2_jitter_curve.png

[Demo] Generating visualization figure
  → results/demo_visualization.png

============================================================
  SUCCESS CRITERIA CHECK
============================================================
  ✗ WIQL > RR in 'background': WIQL CI [0.210,0.364]  RR CI [0.285,0.322]  Wilcoxon p=0.7551
  ✗ WIQL > RR in 'freq_agile': WIQL CI [0.248,0.359]  RR CI [0.303,0.328]  Wilcoxon p=0.8035
  ✗ Periodic bias ON vs OFF: +-0.2012 intercept rate

  Operating limit (CI lower bound < RR baseline): jitter/period ≥ 0%

  Notes (honest findings):
    • WIQL does not clearly beat RR in background (CI overlap, p=0.7551)
    • WIQL does not clearly beat RR in freq_agile (CI overlap, p=0.8035)
    • Periodic bias ON does not help in periodic scenario (diff=-0.2012)
    • Module C operating limit: ≥0% jitter/period

  All outputs in: /home/vedant/Downloads/SIH/results
